,entity_name,kaggle_image_path,entity_value,prediction
15923,depth,/kaggle/input/amazon-2024-100k-imgs/images/41c1RGBjKBL.jpg,16.2 centimetre,16.2 centimetre
15924,height,/kaggle/input/amazon-2024-100k-imgs/images/51WYr7ieiZL.jpg,36.0 inch,36.0 inch
15925,depth,/kaggle/input/amazon-2024-100k-imgs/images/41g9vXr-QxL.jpg,1.0 metre,3.28 inch
15926,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71NpaK2FCQL.jpg,50 gram,6.0 gram
15927,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81m3Dzij5RL.jpg,50.0 gram,90.0 gram
15928,width,/kaggle/input/amazon-2024-100k-imgs/images/51pNV8ySvUL.jpg,50.0 centimetre,75.0 centimetre
15929,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71U0qLfx+nL.jpg,360.0 gram,360.0 gram
15930,width,/kaggle/input/amazon-2024-100k-imgs/images/413sUKKlyLL.jpg,18.0 centimetre,18.0 centimetre
15931,depth,/kaggle/input/amazon-2024-100k-imgs/images/6171UhI0JkL.jpg,16.0 inch,20.0 inch
15932,depth,/kaggle/input/amazon-2024-100k-imgs/images/515ZpSgV3iL.jpg,594.0 millimetre,10.0 inch
15933,depth,/kaggle/input/amazon-2024-100k-imgs/images/618prN9FPlL.jpg,140.0 centimetre,140.0 centimetre
15934,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71tVjPDIGqL.jpg,450.0 gram,6.0 gram
15935,depth,/kaggle/input/amazon-2024-100k-imgs/images/51X69H2A5KS.jpg,7.4 inch,11.1 inch
15936,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71lPaCboDoL.jpg,11.4 ounce,11.4 ounce
15937,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61RZGi5EcnL.jpg,5.3 gram,5.3 gram
15938,width,/kaggle/input/amazon-2024-100k-imgs/images/51FtjmLByyL.jpg,25.0 centimetre,57.0 centimetre
15939,height,/kaggle/input/amazon-2024-100k-imgs/images/51mfCKjWzgL.jpg,203.0 millimetre,203.0 millimetre
15940,height,/kaggle/input/amazon-2024-100k-imgs/images/615k58+aY4L.jpg,43.0 centimetre,130.0 centimetre
15941,depth,/kaggle/input/amazon-2024-100k-imgs/images/610QdS7kRoL.jpg,12.7 inch,11.7 inch
15942,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61F-slKmJKL.jpg,368.0 gram,500 gram
15943,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/91mGrSweIbL.jpg,50 gram,100.0 gram
15944,height,/kaggle/input/amazon-2024-100k-imgs/images/61FhQIuwUbL.jpg,7.28 inch,1.57 inch
15945,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81CniCoDx6L.jpg,210.0 gram,100.0 gram
15946,depth,/kaggle/input/amazon-2024-100k-imgs/images/61F7DtNDoQL.jpg,3.0 inch,1.0 inch
15947,height,/kaggle/input/amazon-2024-100k-imgs/images/51M1suuz3sL.jpg,34.3 inch,11.0 inch
15948,depth,/kaggle/input/amazon-2024-100k-imgs/images/511lAQwCobL.jpg,6.1 inch,4.5 inch
15949,voltage,/kaggle/input/amazon-2024-100k-imgs/images/71o9rSp5HVL.jpg,31221121.0 volt,3.0 volt
15950,width,/kaggle/input/amazon-2024-100k-imgs/images/612OdEOWyxL.jpg,4.0 inch,13.0 inch
15951,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61TBQOk6-8L.jpg,4.0 ounce,2.0 pound
15952,width,/kaggle/input/amazon-2024-100k-imgs/images/61+Hv3ALBDL.jpg,4.0 inch,4.0 inch
15953,wattage,/kaggle/input/amazon-2024-100k-imgs/images/81LQjYpBw4L.jpg,3.6 watt,3.6 watt
15954,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71ChD0Z59pL.jpg,3 kilogram,100 gram
15955,width,/kaggle/input/amazon-2024-100k-imgs/images/41bigXhGDNL.jpg,15.0 centimetre,15.0 centimetre
15956,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81qjm-ePDOL.jpg,79.4 gram,4.0 gram
15957,width,/kaggle/input/amazon-2024-100k-imgs/images/61A-OuSMLrL.jpg,26.0 centimetre,26.0 centimetre
15958,width,/kaggle/input/amazon-2024-100k-imgs/images/51JBvbjQkHS.jpg,33.0 centimetre,33.0 centimetre
15959,width,/kaggle/input/amazon-2024-100k-imgs/images/51TwFEd01BL.jpg,5.0 centimetre,10.0 centimetre
15960,voltage,/kaggle/input/amazon-2024-100k-imgs/images/71GqkXNhPrL.jpg,35.9 volt,12.0 volt
15961,depth,/kaggle/input/amazon-2024-100k-imgs/images/5119XdRUiNL.jpg,15.8 centimetre,15.8 centimetre
15962,depth,/kaggle/input/amazon-2024-100k-imgs/images/51pbHMuYfSL.jpg,120.0 centimetre,120.0 centimetre
15963,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71tjb9bwAsL.jpg,100.0 gram,100 gram
15964,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81oz6UjsA9L.jpg,0.19 gram,100 gram
15965,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71NXfC25fgL.jpg,0.0 ounce,128.0 gram
15966,width,/kaggle/input/amazon-2024-100k-imgs/images/51HvbLy0jLL.jpg,8.0 centimetre,8.0 centimetre
15967,depth,/kaggle/input/amazon-2024-100k-imgs/images/51yTiOp0hAL.jpg,15.0 centimetre,15.0 centimetre
15968,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/41H1i-kTikL.jpg,40 gram,100 gram
15969,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81cmNk8XyOL.jpg,1140.0 gram,200 gram
15970,voltage,/kaggle/input/amazon-2024-100k-imgs/images/513X5hxF1+L.jpg,7.4 volt,12.0 volt
15971,depth,/kaggle/input/amazon-2024-100k-imgs/images/51PNR0H5VAL.jpg,45.0 millimetre,45.0 millimetre
15972,width,/kaggle/input/amazon-2024-100k-imgs/images/51Ilg4aqShL.jpg,23.5 centimetre,23.5 centimetre
15973,height,/kaggle/input/amazon-2024-100k-imgs/images/51OsJA1DoHL.jpg,29.0 centimetre,110.0 centimetre
15974,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61anKk5W47L.jpg,200.0 gram,2.0 gram
15975,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61yuWjt2XRL.jpg,15.0 gram,15.0 gram
15976,height,/kaggle/input/amazon-2024-100k-imgs/images/51XUs9POASL.jpg,50.0 centimetre,10.0 centimetre
15977,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61t8cG50chL.jpg,3.5 ounce,250.0 gram
15978,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/41SjdfT4tCL.jpg,200.0 gram,200 gram
15979,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71Y2XBZzpbL.jpg,14.4 gram,14.4 gram
15980,height,/kaggle/input/amazon-2024-100k-imgs/images/51D5+CUeYpS.jpg,46.0 inch,48.0 inch
15981,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61jiYQdLK6L.jpg,1.0 kilogram,100.0 gram
15982,width,/kaggle/input/amazon-2024-100k-imgs/images/51UqYWzckXL.jpg,755.0 millimetre,235.0 millimetre
15983,width,/kaggle/input/amazon-2024-100k-imgs/images/41upL6HoxqL.jpg,5.7 centimetre,5.7 centimetre
15984,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61k6B6SL0nL.jpg,295.0 gram,295.0 gram
15985,height,/kaggle/input/amazon-2024-100k-imgs/images/51Ves+TPgRL.jpg,25.5 centimetre,10.044 inch
15986,width,/kaggle/input/amazon-2024-100k-imgs/images/6163HeM0N5L.jpg,3.0 inch,7.0 centimetre
15987,width,/kaggle/input/amazon-2024-100k-imgs/images/5106tf822jS.jpg,12.5 centimetre,15.5 centimetre
15988,depth,/kaggle/input/amazon-2024-100k-imgs/images/51VH2Ixas8L.jpg,37.0 millimetre,10.0 inch
15989,width,/kaggle/input/amazon-2024-100k-imgs/images/51tVV2yxHmL.jpg,1.5 metre,4.5 metre
15990,width,/kaggle/input/amazon-2024-100k-imgs/images/614Z1AcmSuL.jpg,11.0 centimetre,29.0 centimetre
15991,depth,/kaggle/input/amazon-2024-100k-imgs/images/610FbqxNZIL.jpg,21.0 inch,30.0 millimetre
15992,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71AIGVyV34L.jpg,8734.0 pound,18.15 pound
15993,width,/kaggle/input/amazon-2024-100k-imgs/images/51G-2JElmFL.jpg,1.78 inch,1.78 inch
15994,height,/kaggle/input/amazon-2024-100k-imgs/images/51WO1Xq1X4L.jpg,17.9 centimetre,20.0 centimetre
15995,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71QlW26dNHL.jpg,6 kilogram,12.0 ounce
15996,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51yK2Ex7eeL.jpg,5.3 gram,5.8 gram
15997,voltage,/kaggle/input/amazon-2024-100k-imgs/images/71Ye12U8zRL.jpg,12.0 volt,31.0 volt
15998,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/817HhC4r5uL.jpg,150.0 gram,100.0 gram
15999,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61yaVI51toL.jpg,100.0 milligram,300.0 milligram
16000,voltage,/kaggle/input/amazon-2024-100k-imgs/images/A1mM-PeeCOL.jpg,48.0 volt,48.0 volt
16001,width,/kaggle/input/amazon-2024-100k-imgs/images/617YRpX2XTL.jpg,5.0 inch,7.0 inch
16002,width,/kaggle/input/amazon-2024-100k-imgs/images/41xNn2sq7NL.jpg,183.0 centimetre,40.0 centimetre
16003,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61vWjaEynKL.jpg,1.76 gram,76.0 gram
16004,width,/kaggle/input/amazon-2024-100k-imgs/images/614iVMyBaiL.jpg,16.0 inch,16.0 inch
16005,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71uTGNl+bpL.jpg,3 kilogram,250 gram
16006,width,/kaggle/input/amazon-2024-100k-imgs/images/41dmheLSQbL.jpg,105.0 millimetre,360.0 millimetre
16007,depth,/kaggle/input/amazon-2024-100k-imgs/images/612Z0wuyq5L.jpg,13.0 inch,13.0 inch
16008,height,/kaggle/input/amazon-2024-100k-imgs/images/615cjryuxPL.jpg,1.0 metre,62.0 centimetre
16009,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81Svt-Dw+JL.jpg,227.0 gram,150 gram
16010,depth,/kaggle/input/amazon-2024-100k-imgs/images/51m8Ub4FacL.jpg,22.0 centimetre,8.0 centimetre
16011,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81ub4wldl7L.jpg,70 gram,70 gram
16012,wattage,/kaggle/input/amazon-2024-100k-imgs/images/51pgfsHvxTL.jpg,18.0 watt,18.0 watt
16013,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61mDa6+AtdL.jpg,9.0 pound,89.0 gram
16014,wattage,/kaggle/input/amazon-2024-100k-imgs/images/51AHDo8G7DL.jpg,145.0 watt,100.0 watt
16015,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81yA096LpPL.jpg,43.3 gram,1.6 ounce
16016,height,/kaggle/input/amazon-2024-100k-imgs/images/614vqCBYRiL.jpg,63.0 centimetre,10.0 centimetre
16017,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/81gaMKXupCL.jpg,120.0 millilitre,120.0 millilitre
16018,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71ISDVfFuVL.jpg,1600.0 milligram,1600.0 milligram
16019,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51Mi1HhbP1L.jpg,3.549 gram,3.549 gram
16020,maximum_weight_recommendation,/kaggle/input/amazon-2024-100k-imgs/images/51E-RSwNyVL.jpg,14.5 kilogram,17.0 kilogram
16021,height,/kaggle/input/amazon-2024-100k-imgs/images/61FRQYxYsKL.jpg,9.5 centimetre,9.5 centimetre
16022,width,/kaggle/input/amazon-2024-100k-imgs/images/61Ar9ZBH0uL.jpg,5.9 inch,5.9 inch
16023,wattage,/kaggle/input/amazon-2024-100k-imgs/images/81AKGH6ybxL.jpg,18.0 watt,18.0 watt
16024,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71XCQs1E7yL.jpg,0.8125 ounce,25.0 milligram
16025,width,/kaggle/input/amazon-2024-100k-imgs/images/61+Be+256PL.jpg,11.8 inch,13.8 inch
16026,wattage,/kaggle/input/amazon-2024-100k-imgs/images/71PkfxwGX5L.jpg,3.0 watt,1.0 watt
16027,width,/kaggle/input/amazon-2024-100k-imgs/images/517zT5faK-L.jpg,2.44 inch,7.9 inch
16028,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71AMeZqGN8L.jpg,120.0 gram,14.0 ounce
16029,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71mN+EwrGPL.jpg,2.09 kilogram,2.05 kilogram
16030,height,/kaggle/input/amazon-2024-100k-imgs/images/618c5Iwsk3L.jpg,6.5 centimetre,10.0 centimetre
16031,width,/kaggle/input/amazon-2024-100k-imgs/images/51h3vMDqenL.jpg,135.5 centimetre,10.0 inch
16032,height,/kaggle/input/amazon-2024-100k-imgs/images/51r8iqdka4L.jpg,6.8 inch,6.8 inch
16033,height,/kaggle/input/amazon-2024-100k-imgs/images/51nuravWF+L.jpg,9.0 inch,9.0 inch
16034,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71YkOU0M69L.jpg,350.0 gram,150.0 gram
16035,width,/kaggle/input/amazon-2024-100k-imgs/images/41KnlyYMwIL.jpg,6.9 centimetre,6.9 centimetre
16036,maximum_weight_recommendation,/kaggle/input/amazon-2024-100k-imgs/images/71POYFLFCTL.jpg,800 pound,800 pound
16037,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71vmUyOofuL.jpg,250 gram,250 gram
16038,height,/kaggle/input/amazon-2024-100k-imgs/images/611vQKpv2AL.jpg,5.9 inch,5.9 inch
16039,depth,/kaggle/input/amazon-2024-100k-imgs/images/51qarPCZ7UL.jpg,34.25 inch,15.74 inch
16040,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71waeeyDIrL.jpg,2.11 pound,2.1 pound
16041,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61WW3KeJrHL.jpg,300 gram,300.0 gram
16042,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61hLPSEtQRS.jpg,70.0 gram,70.0 gram
16043,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/8199Qm--a5L.jpg,8.0 ounce,1956.0 gram
16044,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71nA8buUB2L.jpg,652652811.0 gram,100.0 gram
16045,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61biEzxlVmL.jpg,11.0 gram,11.0 gram
16046,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/41-UcJThzvL.jpg,450.0 gram,450.0 gram
16047,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71NJFmTb-6L.jpg,450 gram,450 gram
16048,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/719ccfchOAL.jpg,"[11.0, 18.0] pound","[11.0, 16.0] pound"
16049,width,/kaggle/input/amazon-2024-100k-imgs/images/6174un8BifL.jpg,13.5 centimetre,20.0 centimetre
16050,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/91UxDZjMhIL.jpg,0.35 kilogram,0.35 kilogram
16051,height,/kaggle/input/amazon-2024-100k-imgs/images/61+oT3MHmjL.jpg,98.0 centimetre,10.0 centimetre
16052,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71lg+FeKGaL.jpg,1 kilogram,1.0 kilogram
16053,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/61a9d3BRedL.jpg,1.0 fluid ounce,249.0 millilitre
16054,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71YZMgYNoTL.jpg,2.4 gram,2.4 gram
16055,height,/kaggle/input/amazon-2024-100k-imgs/images/41pMcBFttuL.jpg,65.0 centimetre,20.0 centimetre
16056,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71dnblBMbVS.jpg,103 gram,103 gram
16057,width,/kaggle/input/amazon-2024-100k-imgs/images/51F3cr9nkdL.jpg,12.0 millimetre,236.0 millimetre
16058,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/41UbU+V13nL.jpg,30 gram,30.0 gram
16059,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51FVF0sh6UL.jpg,50 gram,100 gram
16060,depth,/kaggle/input/amazon-2024-100k-imgs/images/51GqpgTyvlL.jpg,85.0 inch,19.0 millimetre
16061,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61Un3si8J0L.jpg,50.0 gram,50.0 gram
16062,voltage,/kaggle/input/amazon-2024-100k-imgs/images/71pWLt11FKL.jpg,48.0 volt,48.0 volt
16063,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61vlCz-v9uL.jpg,29.5 gram,29.5 gram
16064,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/6114LRqSyYL.jpg,120 gram,100 gram
16065,width,/kaggle/input/amazon-2024-100k-imgs/images/61CbjnXT+IL.jpg,50.0 centimetre,50.0 centimetre
16066,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51j3ZSerMgL.jpg,12.0 ounce,1.5 gram
16067,depth,/kaggle/input/amazon-2024-100k-imgs/images/611ByCR6eYL.jpg,1.18 inch,1.18 inch
16068,width,/kaggle/input/amazon-2024-100k-imgs/images/51SjOkQVr8L.jpg,142.0 centimetre,37.0 centimetre
16069,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61eNs5OOOrL.jpg,10.0 ounce,1.0 pound
16070,width,/kaggle/input/amazon-2024-100k-imgs/images/61G6koTF51L.jpg,1.2 inch,43.0 millimetre
16071,width,/kaggle/input/amazon-2024-100k-imgs/images/51Xs6VOc0wL.jpg,2.6 inch,2.6 inch
16072,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61rpQlrmtqL.jpg,100 gram,100.0 gram
16073,height,/kaggle/input/amazon-2024-100k-imgs/images/615Ta4Q05kL.jpg,13.0 centimetre,10.0 centimetre
16074,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81Ld-PcrZgL.jpg,100.0 gram,200 gram
16075,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/717Oy5c32SL.jpg,22.0 gram,22.0 gram
16076,height,/kaggle/input/amazon-2024-100k-imgs/images/618Yh6y0KjL.jpg,12.0 centimetre,8.3 centimetre
16077,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81FLZDr4SHL.jpg,853.0 microgram,100.0 gram
16078,depth,/kaggle/input/amazon-2024-100k-imgs/images/6109SoL-YcL.jpg,125.0 centimetre,126.0 centimetre
16079,width,/kaggle/input/amazon-2024-100k-imgs/images/61B-BU+Y4YL.jpg,47.0 centimetre,50.0 centimetre
16080,depth,/kaggle/input/amazon-2024-100k-imgs/images/51PQoHdJgXL.jpg,1.2 inch,2.4 inch
16081,height,/kaggle/input/amazon-2024-100k-imgs/images/613ANPeiJxL.jpg,96.0 centimetre,140.0 centimetre
16082,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71FjPOZU05L.jpg,4.0 gram,1.0 ounce
16083,depth,/kaggle/input/amazon-2024-100k-imgs/images/614nt5nSKSS.jpg,15.0 inch,15.0 inch
16084,depth,/kaggle/input/amazon-2024-100k-imgs/images/615-EtI+KiL.jpg,16.0 centimetre,16.0 centimetre
16085,voltage,/kaggle/input/amazon-2024-100k-imgs/images/615QQw7-deL.jpg,36.0 volt,36.0 volt
16086,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/615TqJ0IZXL.jpg,340.0 gram,340.0 gram
16087,height,/kaggle/input/amazon-2024-100k-imgs/images/611YHHgASIL.jpg,18.5 inch,18.0 inch
16088,width,/kaggle/input/amazon-2024-100k-imgs/images/61D69gDR6UL.jpg,33.0 centimetre,33.0 centimetre
16089,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71RDrggEO8L.jpg,12.0 gram,12.0 gram
16090,width,/kaggle/input/amazon-2024-100k-imgs/images/61EMdgyD9sL.jpg,7.0 centimetre,7.0 centimetre
16091,wattage,/kaggle/input/amazon-2024-100k-imgs/images/61gOJt1TGiL.jpg,0.75 watt,0.75 watt
16092,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71+DF2SEpbL.jpg,12.25 kilogram,12.25 kilogram
16093,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71fRWn-AcjL.jpg,1.9 kilogram,1.9 kilogram
16094,voltage,/kaggle/input/amazon-2024-100k-imgs/images/512Vsx+Qt8L.jpg,240.0 volt,240.0 volt
16095,height,/kaggle/input/amazon-2024-100k-imgs/images/617l3S+OLrL.jpg,22.0 millimetre,22.0 millimetre
16096,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/81nGOXvUUrL.jpg,150.0 millilitre,100.0 millilitre
16097,depth,/kaggle/input/amazon-2024-100k-imgs/images/51VdvKq3NJL.jpg,7.0 centimetre,7.0 centimetre
16098,voltage,/kaggle/input/amazon-2024-100k-imgs/images/81PQFW0CE-L.jpg,0.9166666666666666 volt,240.0 volt
16099,height,/kaggle/input/amazon-2024-100k-imgs/images/51nEAg2ngDL.jpg,4.53 inch,5.77 inch
16100,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/7181d3i9ofL.jpg,1125.0 gram,150.0 gram
16101,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71d9x0UY3YL.jpg,0.2 kilogram,0.2 kilogram
16102,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61ZIud-X5nL.jpg,187.0 gram,187.0 gram
16103,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71Fth6R2crL.jpg,100.0 kilogram,100.0 kilogram
16104,height,/kaggle/input/amazon-2024-100k-imgs/images/614xiQkyurL.jpg,7.87 inch,14.17 inch
16105,height,/kaggle/input/amazon-2024-100k-imgs/images/611PZ6iVE-L.jpg,13.0 centimetre,10.0 centimetre
16106,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71Y2J-iUMyL.jpg,0.4 kilogram,0.4 kilogram
16107,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61SNVPeQyeS.jpg,200 gram,220.0 gram
16108,height,/kaggle/input/amazon-2024-100k-imgs/images/41dDiZFD3lL.jpg,2.7 inch,12.7 inch
16109,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81gqCe69lSL.jpg,450.0 gram,450.0 gram
16110,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51wy6RLy1AL.jpg,3.0 kilogram,100 gram
16111,height,/kaggle/input/amazon-2024-100k-imgs/images/51LpumprftL.jpg,2.0 metre,10.0 centimetre
16112,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71cpHt1hcML.jpg,2.6 milligram,100.0 gram
16113,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71pQfO13MpL.jpg,6.0 gram,100.0 gram
16114,depth,/kaggle/input/amazon-2024-100k-imgs/images/51NwRHpl16L.jpg,70.0 millimetre,50.0 millimetre
16115,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81JhdDLxDyL.jpg,350.0 gram,350.0 gram
16116,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71blCGzJcCL.jpg,450.0 gram,50 gram
16117,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61nd5IEUKtL.jpg,350.0 gram,350.0 gram
16118,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51+719BKYyL.jpg,30.0 kilogram,5.0 kilogram
16119,width,/kaggle/input/amazon-2024-100k-imgs/images/61Cf90T6ObL.jpg,55.0 centimetre,43.0 centimetre
16120,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61TQ1uikQSL.jpg,85 gram,85.0 gram
16121,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71yZtdHglBL.jpg,12.0 gram,12.0 gram
16122,wattage,/kaggle/input/amazon-2024-100k-imgs/images/71N6KU0wc-L.jpg,60.0 watt,60.0 watt
16123,height,/kaggle/input/amazon-2024-100k-imgs/images/61+87wmljPL.jpg,60.0 centimetre,60.0 centimetre
16124,width,/kaggle/input/amazon-2024-100k-imgs/images/61CTYdrhMlL.jpg,30.0 centimetre,4.5 centimetre
16125,voltage,/kaggle/input/amazon-2024-100k-imgs/images/51Zjt+r292L.jpg,4.5 volt,12.0 volt
16126,height,/kaggle/input/amazon-2024-100k-imgs/images/51Sg8c65tuL.jpg,11.6 centimetre,24.0 centimetre
16127,wattage,/kaggle/input/amazon-2024-100k-imgs/images/61Vll0ad6GL.jpg,60.0 watt,12.0 watt
16128,voltage,/kaggle/input/amazon-2024-100k-imgs/images/81Ib8DbUmeL.jpg,2.0 volt,12.0 volt
16129,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81TQaCiu3vL.jpg,384.0 gram,30.0 gram
16130,depth,/kaggle/input/amazon-2024-100k-imgs/images/617pXDaE4aL.jpg,6.0 inch,2.4 inch
16131,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71Qw4n7vRvL.jpg,1.22 kilogram,1.22 kilogram
16132,height,/kaggle/input/amazon-2024-100k-imgs/images/612LdzGWS5L.jpg,225.0 centimetre,120.0 centimetre
16133,width,/kaggle/input/amazon-2024-100k-imgs/images/51JHlYtqnkL.jpg,6.6 centimetre,12.0 centimetre
16134,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61BfCu1lPUL.jpg,165.0 gram,165.0 gram
16135,depth,/kaggle/input/amazon-2024-100k-imgs/images/413b62WzkXL.jpg,50.8 millimetre,1.4 inch
16136,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71lykzO3hYL.jpg,800.0 gram,800.0 gram
16137,height,/kaggle/input/amazon-2024-100k-imgs/images/514wZiM0LdL.jpg,25.0 centimetre,45.0 centimetre
16138,height,/kaggle/input/amazon-2024-100k-imgs/images/61CqsFzMTML.jpg,6.0 inch,6.0 inch
16139,width,/kaggle/input/amazon-2024-100k-imgs/images/51m4dFS1XZL.jpg,160.0 centimetre,80.0 centimetre
16140,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71WTuEez-QL.jpg,200.0 kilogram,100.0 gram
16141,height,/kaggle/input/amazon-2024-100k-imgs/images/61+4DMUImuS.jpg,6.0 millimetre,70.0 millimetre
16142,width,/kaggle/input/amazon-2024-100k-imgs/images/51MtF6QLTUL.jpg,2.0 inch,10.0 inch
16143,wattage,/kaggle/input/amazon-2024-100k-imgs/images/61pSy5XKyCL.jpg,9.0 watt,23.5 millimetre
16144,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61K3DOYMNFL.jpg,25 kilogram,28.0 gram
16145,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/813nx46bY0L.jpg,8.8 ounce,250 gram
16146,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61QCTXKTIBL.jpg,215.0 gram,240.0 gram
16147,height,/kaggle/input/amazon-2024-100k-imgs/images/612bvSKiy4L.jpg,13.0 centimetre,13.0 centimetre
16148,depth,/kaggle/input/amazon-2024-100k-imgs/images/51Bw3YCasDL.jpg,16.5 centimetre,16.5 centimetre
